"Sport.n_ID","Sport.n_TypeID","Sport.c_Name","Sport.c_Short","Sport.c_ParticipatingNOCIDList","DateList.n_DateLocal","DateList.b_LiveWindowDate","c_TimeFirstEventLocal","c_TimeFirstEventUTC","c_TimeLastEventLocal","c_TimeLastEventUTC","b_TimeUnknown","b_Scheduled","b_MatchupComplete","b_MatchupPartial","b_StartList","b_InProgress","b_Finished","b_LiveWindow","b_Delayed","b_Postponed","b_Cancelled","b_Rescheduled","n_EventMatchID","n_MatchID","c_Match","n_MatchNr","n_MatchLevel","b_KnockoutMatch","n_ContainerMatchID","c_ContainerMatch","n_NavigationMatchID","c_ParticipatingNOCIDList","c_ScheduleStatus","c_ODF_ScheduleStatus","c_RSCCode","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","GenderEvent.n_ID","GenderEvent.c_Name","GenderEvent.c_Short","Event.n_ID","Event.n_TypeID","Event.c_Name","Event.c_Short","Event.n_Sort","Gender.n_ID","Gender.c_Name","Gender.c_Short","DateTimes.Start.c_Local","DateTimes.Start.d_Local","DateTimes.Start.n_Local","DateTimes.Start.c_UTC","DateTimes.Start.d_UTC","DateTimes.Start.n_UTC","DateTimes.End.c_Local","DateTimes.End.d_Local","DateTimes.End.n_Local","DateTimes.End.c_UTC","DateTimes.End.d_UTC","DateTimes.End.n_UTC","Venue.n_ID","Venue.c_Name","Venue.c_Short","Location.n_ID","Location.c_Name","Location.c_Short","Country.n_ID","Country.c_Name","Country.c_Short","Match.n_ID","Match.c_KnockoutMatchName","Match.n_Winner","Match.c_ResultSuffix","Match.b_Bye","Match.n_BDF_StartTime","Match.c_BDF_StartTime","Match.Competitor1.n_PersonID","Match.Competitor1.n_TeamID","Match.Competitor1.c_Name","Match.Competitor1.c_Short","Match.Competitor1.n_SeedNr","Match.Competitor1.n_NOCID","Match.Competitor1.n_NOCGeoID","Match.Competitor1.c_NOC","Match.Competitor1.c_NOCShort","Match.Competitor1.n_Person1ID","Match.Competitor1.c_Person1","Match.Competitor1.c_Person1Short","Match.Competitor1.c_Person1FirstName","Match.Competitor1.c_Person1LastName","Match.Competitor1.n_Person2ID","Match.Competitor1.c_Person2","Match.Competitor1.c_Person2Short","Match.Competitor1.c_Person2FirstName","Match.Competitor1.c_Person2LastName","Match.Competitor1.n_ParticipantTypeID","Match.Competitor1.n_Result","Match.Competitor1.c_Result","Match.Competitor1.n_PeriodResult1","Match.Competitor1.n_PeriodResult2","Match.Competitor1.n_PeriodResult3","Match.Competitor1.n_PeriodResult4","Match.Competitor1.n_PeriodResult5","Match.Competitor1.n_PeriodResult6","Match.Competitor1.n_PeriodResult7","Match.Competitor2.n_PersonID","Match.Competitor2.n_TeamID","Match.Competitor2.c_Name","Match.Competitor2.c_Short","Match.Competitor2.n_SeedNr","Match.Competitor2.n_NOCID","Match.Competitor2.n_NOCGeoID","Match.Competitor2.c_NOC","Match.Competitor2.c_NOCShort","Match.Competitor2.n_Person1ID","Match.Competitor2.c_Person1","Match.Competitor2.c_Person1Short","Match.Competitor2.c_Person1FirstName","Match.Competitor2.c_Person1LastName","Match.Competitor2.n_Person2ID","Match.Competitor2.c_Person2","Match.Competitor2.c_Person2Short","Match.Competitor2.c_Person2FirstName","Match.Competitor2.c_Person2LastName","Match.Competitor2.n_ParticipantTypeID","Match.Competitor2.n_Result","Match.Competitor2.c_Result","Match.Competitor2.n_PeriodResult1","Match.Competitor2.n_PeriodResult2","Match.Competitor2.n_PeriodResult3","Match.Competitor2.n_PeriodResult4","Match.Competitor2.n_PeriodResult5","Match.Competitor2.n_PeriodResult6","Match.Competitor2.n_PeriodResult7","MedalsToBeAwarded.b_Gold","MedalsToBeAwarded.b_Silver","MedalsToBeAwarded.b_Bronze"
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220207,FALSE,"2022-02-07T13:15:00","2022-02-07T05:15:00","2022-02-07T13:15:00","2022-02-07T05:15:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248580,"Group A",1,9,FALSE,248574,"Preliminary Round",248574,";159;23062;","Finished","FINISHED","IHOWTEAM6-------------GPA-000700--",NA,NA,299,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-canada-roc",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-07T13:15:00","/Date(1644239700000+0000)/",20220207,"2022-02-07T05:15:00","/Date(1644210900000+0000)/",20220207,"2022-02-07T15:32:25.073","/Date(1644247945073+0000)/",20220207,"2022-02-07T07:32:25.073","/Date(1644219145073+0000)/",20220207,40587,"Wukesong Sports Centre",NA,3647,"Beijing",NA,2770,"China","CHN",747024,NA,2,NA,FALSE,NA,NA,0,64037,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"1",0,1,0,NA,NA,NA,NA,0,140,"Canada","CAN",NA,159,2231,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",2,2,2,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220207,FALSE,"2022-02-07T16:40:00","2022-02-07T08:40:00","2022-02-07T16:40:00","2022-02-07T08:40:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248581,"Group B",2,9,FALSE,248574,"Preliminary Round",248574,";17;152;","Finished","FINISHED","IHOWTEAM6-------------GPB-000700--",NA,NA,300,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-czech-republic-denmark",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-07T16:40:00","/Date(1644252000000+0000)/",20220207,"2022-02-07T08:40:00","/Date(1644223200000+0000)/",20220207,"2022-02-07T18:55:00","/Date(1644260100000+0000)/",20220207,"2022-02-07T10:55:00","/Date(1644231300000+0000)/",20220207,40587,"Wukesong Sports Centre",NA,3647,"Beijing",NA,2770,"China","CHN",747028,NA,1,NA,FALSE,NA,NA,0,599,"Denmark","DEN",NA,152,2220,"Denmark","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",1,1,1,NA,NA,NA,NA,0,2832,"Czech Republic","CZE",NA,17,2240,"Czech Republic","CZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",1,1,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220207,FALSE,"2022-02-07T21:10:00","2022-02-07T13:10:00","2022-02-07T21:10:00","2022-02-07T13:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248581,"Group B",2,9,FALSE,248574,"Preliminary Round",248574,";26;154;","Finished","FINISHED","IHOWTEAM6-------------GPB-000800--",NA,NA,301,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-sweden-china",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-07T21:10:00","/Date(1644268200000+0000)/",20220207,"2022-02-07T13:10:00","/Date(1644239400000+0000)/",20220207,"2022-02-07T23:11:18.040","/Date(1644275478040+0000)/",20220207,"2022-02-07T15:11:18.040","/Date(1644246678040+0000)/",20220207,40587,"Wukesong Sports Centre",NA,3647,"Beijing",NA,2770,"China","CHN",747029,NA,2,NA,FALSE,NA,NA,0,767,"China","CHN",NA,26,2770,"China","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"1",1,0,0,NA,NA,NA,NA,0,808,"Sweden","SWE",NA,154,2222,"Sweden","SWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",0,2,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220207,FALSE,"2022-02-07T21:10:00","2022-02-07T13:10:00","2022-02-07T21:10:00","2022-02-07T13:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248580,"Group A",1,9,FALSE,248574,"Preliminary Round",248574,";149;161;","Finished","FINISHED","IHOWTEAM6-------------GPA-000800--",NA,NA,264,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-finland-switzerland",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-07T21:10:00","/Date(1644268200000+0000)/",20220207,"2022-02-07T13:10:00","/Date(1644239400000+0000)/",20220207,"2022-02-07T23:25:00","/Date(1644276300000+0000)/",20220207,"2022-02-07T15:25:00","/Date(1644247500000+0000)/",20220207,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",747025,NA,1,NA,FALSE,NA,NA,0,522,"Switzerland","SUI",NA,149,2213,"Switzerland","SUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",1,1,1,NA,NA,NA,NA,0,589,"Finland","FIN",NA,161,2237,"Finland","FIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",0,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220208,FALSE,"2022-02-08T12:10:00","2022-02-08T04:10:00","2022-02-08T12:10:00","2022-02-08T04:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248580,"Group A",1,9,FALSE,248574,"Preliminary Round",248574,";5;159;","Finished","FINISHED","IHOWTEAM6-------------GPA-000900--",NA,NA,302,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-usa-canada",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-08T12:10:00","/Date(1644322200000+0000)/",20220208,"2022-02-08T04:10:00","/Date(1644293400000+0000)/",20220208,"2022-02-08T14:22:05.213","/Date(1644330125213+0000)/",20220208,"2022-02-08T06:22:05.213","/Date(1644301325213+0000)/",20220208,40587,"Wukesong Sports Centre",NA,3647,"Beijing",NA,2770,"China","CHN",747026,NA,2,NA,FALSE,NA,NA,0,274,"United States","USA",NA,5,2209,"United States","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",0,2,0,NA,NA,NA,NA,0,140,"Canada","CAN",NA,159,2231,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"4",1,3,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220208,FALSE,"2022-02-08T16:40:00","2022-02-08T08:40:00","2022-02-08T16:40:00","2022-02-08T08:40:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248581,"Group B",2,9,FALSE,248574,"Preliminary Round",248574,";17;18;","Finished","FINISHED","IHOWTEAM6-------------GPB-000900--",NA,NA,303,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-japan-czech-Republic",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-08T16:40:00","/Date(1644338400000+0000)/",20220208,"2022-02-08T08:40:00","/Date(1644309600000+0000)/",20220208,"2022-02-08T19:01:13.870","/Date(1644346873870+0000)/",20220208,"2022-02-08T11:01:13.870","/Date(1644318073870+0000)/",20220208,40587,"Wukesong Sports Centre",NA,3647,"Beijing",NA,2770,"China","CHN",747030,NA,1,NA,FALSE,NA,NA,0,440,"Japan","JPN",NA,18,2241,"Japan","JPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",1,0,1,0,1,NA,NA,0,2832,"Czech Republic","CZE",NA,17,2240,"Czech Republic","CZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",0,1,1,0,0,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220208,FALSE,"2022-02-08T21:10:00","2022-02-08T13:10:00","2022-02-08T21:10:00","2022-02-08T13:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248581,"Group B",2,9,FALSE,248574,"Preliminary Round",248574,";152;154;","Finished","FINISHED","IHOWTEAM6-------------GPB-001000--",NA,NA,304,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-sweden-denmark",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-08T21:10:00","/Date(1644354600000+0000)/",20220208,"2022-02-08T13:10:00","/Date(1644325800000+0000)/",20220208,"2022-02-08T23:13:56.727","/Date(1644362036727+0000)/",20220208,"2022-02-08T15:13:56.727","/Date(1644333236727+0000)/",20220208,40587,"Wukesong Sports Centre",NA,3647,"Beijing",NA,2770,"China","CHN",747031,NA,1,NA,FALSE,NA,NA,0,808,"Sweden","SWE",NA,154,2222,"Sweden","SWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",1,1,1,NA,NA,NA,NA,0,599,"Denmark","DEN",NA,152,2220,"Denmark","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"1",0,1,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220208,FALSE,"2022-02-08T21:10:00","2022-02-08T13:10:00","2022-02-08T21:10:00","2022-02-08T13:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220271,248580,"Group A",1,9,FALSE,248574,"Preliminary Round",248574,";161;23062;","Finished","FINISHED","IHOWTEAM6-------------GPA-001000--",NA,NA,265,"https://stream.nbcolympics.com/beijing-olympics-hockey-womens-prelim-roc-finland",9608,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-08T21:10:00","/Date(1644354600000+0000)/",20220208,"2022-02-08T13:10:00","/Date(1644325800000+0000)/",20220208,"2022-02-08T23:18:47.347","/Date(1644362327347+0000)/",20220208,"2022-02-08T15:18:47.347","/Date(1644333527347+0000)/",20220208,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",747027,NA,1,NA,FALSE,NA,NA,0,589,"Finland","FIN",NA,161,2237,"Finland","FIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,"5",2,3,0,NA,NA,NA,NA,0,64037,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"0",0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220209,FALSE,"2022-02-09T16:40:00","2022-02-09T08:40:00","2022-02-09T16:40:00","2022-02-09T08:40:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220270,248614,"Group B",2,7,FALSE,248600,"Preliminary Round",248600,";149;23062;","Finished","FINISHED","IHOMTEAM6-------------GPB-000100--",NA,NA,266,"https://stream.nbcolympics.com/beijing-olympics-hockey-mens-prelim-roc-switzerland",9592,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-09T16:40:00","/Date(1644424800000+0000)/",20220209,"2022-02-09T08:40:00","/Date(1644396000000+0000)/",20220209,"2022-02-09T19:03:11.803","/Date(1644433391803+0000)/",20220209,"2022-02-09T11:03:11.803","/Date(1644404591803+0000)/",20220209,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",746609,NA,1,NA,FALSE,NA,NA,0,64005,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"1",1,0,0,NA,NA,NA,NA,0,494,"Switzerland","SUI",NA,149,2213,"Switzerland","SUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"0",0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220209,FALSE,"2022-02-09T21:10:00","2022-02-09T13:10:00","2022-02-09T21:10:00","2022-02-09T13:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220270,248614,"Group B",2,7,FALSE,248600,"Preliminary Round",248600,";17;152;","Finished","FINISHED","IHOMTEAM6-------------GPB-000200--",NA,NA,267,"https://stream.nbcolympics.com/beijing-olympics-hockey-mens-prelim-czech-republic-denmark",9592,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-09T21:10:00","/Date(1644441000000+0000)/",20220209,"2022-02-09T13:10:00","/Date(1644412200000+0000)/",20220209,"2022-02-09T23:19:55.537","/Date(1644448795537+0000)/",20220209,"2022-02-09T15:19:55.537","/Date(1644419995537+0000)/",20220209,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",746611,NA,2,NA,FALSE,NA,NA,0,451,"Czech Republic","CZE",NA,17,2240,"Czech Republic","CZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"1",0,1,0,NA,NA,NA,NA,0,581,"Denmark","DEN",NA,152,2220,"Denmark","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",2,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220210,FALSE,"2022-02-10T12:10:00","2022-02-10T04:10:00","2022-02-10T12:10:00","2022-02-10T04:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220270,248613,"Group C",3,7,FALSE,248600,"Preliminary Round",248600,";9;154;","Finished","FINISHED","IHOMTEAM6-------------GPC-000100--",NA,NA,268,"https://stream.nbcolympics.com/beijing-olympics-hockey-mens-prelim-sweden-latvia",9592,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-10T12:10:00","/Date(1644495000000+0000)/",20220210,"2022-02-10T04:10:00","/Date(1644466200000+0000)/",20220210,"2022-02-10T14:28:08.917","/Date(1644503288917+0000)/",20220210,"2022-02-10T06:28:08.917","/Date(1644474488917+0000)/",20220210,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",746601,NA,1,NA,FALSE,NA,NA,0,778,"Sweden","SWE",NA,154,2222,"Sweden","SWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",1,2,0,NA,NA,NA,NA,0,444,"Latvia","LAT",NA,9,2218,"Latvia","LAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",0,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220210,FALSE,"2022-02-10T16:40:00","2022-02-10T08:40:00","2022-02-10T16:40:00","2022-02-10T08:40:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220270,248613,"Group C",3,7,FALSE,248600,"Preliminary Round",248600,";14;161;","Finished","FINISHED","IHOMTEAM6-------------GPC-000200--",NA,NA,269,"https://stream.nbcolympics.com/beijing-olympics-hockey-mens-prelim-finland-slovakia",9592,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-10T16:40:00","/Date(1644511200000+0000)/",20220210,"2022-02-10T08:40:00","/Date(1644482400000+0000)/",20220210,"2022-02-10T18:50:18.010","/Date(1644519018010+0000)/",20220210,"2022-02-10T10:50:18.010","/Date(1644490218010+0000)/",20220210,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",746603,NA,1,NA,FALSE,NA,NA,0,556,"Finland","FIN",NA,161,2237,"Finland","FIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",3,1,2,NA,NA,NA,NA,0,696,"Slovakia","SVK",NA,14,2233,"Slovakia","SVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",1,1,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220210,FALSE,"2022-02-10T21:10:00","2022-02-10T13:10:00","2022-02-10T21:10:00","2022-02-10T13:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220270,248615,"Group A",1,7,FALSE,248600,"Preliminary Round",248600,";2;159;","Finished","FINISHED","IHOMTEAM6-------------GPA-000200--",NA,NA,305,"https://stream.nbcolympics.com/beijing-olympics-hockey-mens-prelim-canada-germany",9592,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-10T21:10:00","/Date(1644527400000+0000)/",20220210,"2022-02-10T13:10:00","/Date(1644498600000+0000)/",20220210,"2022-02-10T23:23:21.897","/Date(1644535401897+0000)/",20220210,"2022-02-10T15:23:21.897","/Date(1644506601897+0000)/",20220210,40587,"Wukesong Sports Centre",NA,3647,"Beijing",NA,2770,"China","CHN",746612,NA,1,NA,FALSE,NA,NA,0,107,"Canada","CAN",NA,159,2231,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,"5",3,1,1,NA,NA,NA,NA,0,613,"Germany","GER",NA,2,2206,"Germany","GER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"1",0,1,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220210,FALSE,"2022-02-10T21:10:00","2022-02-10T13:10:00","2022-02-10T21:10:00","2022-02-10T13:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220270,248615,"Group A",1,7,FALSE,248600,"Preliminary Round",248600,";5;26;","Finished","FINISHED","IHOMTEAM6-------------GPA-000100--",NA,NA,270,"https://stream.nbcolympics.com/beijing-olympics-hockey-mens-prelim-usa-china",9592,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-10T21:10:00","/Date(1644527400000+0000)/",20220210,"2022-02-10T13:10:00","/Date(1644498600000+0000)/",20220210,"2022-02-10T23:25:10.177","/Date(1644535510177+0000)/",20220210,"2022-02-10T15:25:10.177","/Date(1644506710177+0000)/",20220210,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",746617,NA,1,NA,FALSE,NA,NA,0,265,"United States","USA",NA,5,2209,"United States","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,"8",1,3,4,NA,NA,NA,NA,0,1152,"China","CHN",NA,26,2770,"China","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"0",0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE
113,1,"Hockey","IHO","2;5;9;14;17;18;26;149;152;154;159;161;23062",20220211,FALSE,"2022-02-11T12:10:00","2022-02-11T04:10:00","2022-02-11T12:10:00","2022-02-11T04:10:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220270,248614,"Group B",2,7,FALSE,248600,"Preliminary Round",248600,";152;23062;","Finished","FINISHED","IHOMTEAM6-------------GPB-000300--",NA,NA,271,"https://stream.nbcolympics.com/beijing-olympics-hockey-mens-prelim-denmark-roc",9592,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-11T12:10:00","/Date(1644581400000+0000)/",20220211,"2022-02-11T04:10:00","/Date(1644552600000+0000)/",20220211,"2022-02-11T14:21:00.297","/Date(1644589260297+0000)/",20220211,"2022-02-11T06:21:00.297","/Date(1644560460297+0000)/",20220211,41395,"National Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",746608,NA,2,NA,FALSE,NA,NA,0,581,"Denmark","DEN",NA,152,2220,"Denmark","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"0",0,0,0,NA,NA,NA,NA,0,64005,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,"2",0,1,1,NA,NA,NA,NA,FALSE,FALSE,FALSE
